order_id,account_id,account_name,vertical,product_id,product_name,quantity,order_date,use_case
O00279,A0016,HealthcareCo16,healthcare,P0002,Meraki MX250,19,2024-05-30,HIPAA compliance monitoring
O00280,A0065,RetailCo5,retail,P0005,Meraki MS120,19,2023-08-09,POS security
O00281,A0071,RetailCo11,retail,P0001,Meraki MX64,50,2023-08-03,In-store digital signage
O00282,A0037,EducationCo17,education,P0004,Meraki MR36,37,2024-06-09,Campus wireless expansion
O00283,A0075,RetailCo15,retail,P0003,Meraki MR33,16,2024-06-15,In-store digital signage
O00284,A0063,RetailCo3,retail,P0010,Meraki MT10,47,2024-11-11,In-store digital signage
O00285,A0083,GovernmentCo3,government,P0006,Meraki MS225,7,2023-08-12,Secure inter-agency link
O00286,A0034,EducationCo14,education,P0009,Meraki MV72,13,2024-07-20,Lecture hall streaming
O00287,A0087,GovernmentCo7,government,P0009,Meraki MV72,22,2024-01-31,Emergency response network
O00288,A0029,EducationCo9,education,P0002,Meraki MX250,10,2025-01-02,Campus wireless expansion
O00289,A0020,HealthcareCo20,healthcare,P0005,Meraki MS120,17,2024-02-03,Remote telehealth setup
O00290,A0057,ManufacturingCo17,manufacturing,P0003,Meraki MR33,37,2023-07-04,Factory floor monitoring
O00291,A0084,GovernmentCo4,government,P0004,Meraki MR36,17,2024-07-17,Public Wi-Fi rollout
O00292,A0063,RetailCo3,retail,P0010,Meraki MT10,37,2023-07-12,In-store digital signage
O00293,A0012,HealthcareCo12,healthcare,P0009,Meraki MV72,42,2024-09-11,Medical imaging storage
O00294,A0055,ManufacturingCo15,manufacturing,P0006,Meraki MS225,3,2024-10-22,Safety camera installation
O00295,A0015,HealthcareCo15,healthcare,P0010,Meraki MT10,47,2025-03-14,HIPAA compliance monitoring
O00296,A0042,ManufacturingCo2,manufacturing,P0006,Meraki MS225,1,2024-01-27,IoT sensor connectivity
O00297,A0064,RetailCo4,retail,P0009,Meraki MV72,40,2024-04-06,Inventory system network
O00298,A0087,GovernmentCo7,government,P0008,Meraki MV22,6,2024-07-19,Public Wi-Fi rollout
O00299,A0066,RetailCo6,retail,P0005,Meraki MS120,1,2025-05-03,Customer analytics Wi-Fi
O00300,A0032,EducationCo12,education,P0002,Meraki MX250,11,2023-10-07,Online testing infrastructure
O00301,A0083,GovernmentCo3,government,P0009,Meraki MV72,47,2023-08-09,City surveillance camera
O00302,A0030,EducationCo10,education,P0010,Meraki MT10,25,2024-12-28,Student device management
O00303,A0079,RetailCo19,retail,P0001,Meraki MX64,43,2023-12-16,Customer analytics Wi-Fi
O00304,A0083,GovernmentCo3,government,P0001,Meraki MX64,48,2024-12-24,Secure inter-agency link
O00305,A0091,GovernmentCo11,government,P0010,Meraki MT10,17,2023-06-12,Public Wi-Fi rollout
O00306,A0027,EducationCo7,education,P0001,Meraki MX64,38,2024-08-17,Student device management
O00307,A0033,EducationCo13,education,P0010,Meraki MT10,42,2023-09-08,Campus wireless expansion
O00308,A0100,GovernmentCo20,government,P0004,Meraki MR36,44,2023-08-09,Public Wi-Fi rollout
O00309,A0049,ManufacturingCo9,manufacturing,P0007,Meraki MV12,28,2024-01-29,IoT sensor connectivity
O00310,A0045,ManufacturingCo5,manufacturing,P0003,Meraki MR33,43,2024-11-12,Factory floor monitoring
O00311,A0078,RetailCo18,retail,P0008,Meraki MV22,17,2024-03-30,Customer analytics Wi-Fi
O00312,A0080,RetailCo20,retail,P0002,Meraki MX250,32,2024-02-08,POS security
O00313,A0047,ManufacturingCo7,manufacturing,P0008,Meraki MV22,44,2024-11-29,IoT sensor connectivity
O00314,A0027,EducationCo7,education,P0003,Meraki MR33,47,2024-08-16,Student device management
O00315,A0043,ManufacturingCo3,manufacturing,P0005,Meraki MS120,5,2023-08-16,Supply chain tracking
O00316,A0022,EducationCo2,education,P0006,Meraki MS225,26,2023-12-28,Lecture hall streaming
O00317,A0073,RetailCo13,retail,P0005,Meraki MS120,35,2024-12-20,POS security
O00318,A0084,GovernmentCo4,government,P0002,Meraki MX250,13,2023-05-31,Emergency response network
O00319,A0024,EducationCo4,education,P0010,Meraki MT10,24,2023-07-19,Online testing infrastructure
O00320,A0066,RetailCo6,retail,P0003,Meraki MR33,41,2024-11-19,POS security
O00321,A0084,GovernmentCo4,government,P0009,Meraki MV72,3,2023-11-17,Public Wi-Fi rollout
O00322,A0096,GovernmentCo16,government,P0007,Meraki MV12,48,2023-09-26,Secure inter-agency link
O00323,A0006,HealthcareCo6,healthcare,P0006,Meraki MS225,4,2024-02-21,HIPAA compliance monitoring
O00324,A0031,EducationCo11,education,P0009,Meraki MV72,17,2023-08-22,Student device management
O00325,A0058,ManufacturingCo18,manufacturing,P0010,Meraki MT10,32,2024-08-19,Factory floor monitoring
O00326,A0009,HealthcareCo9,healthcare,P0008,Meraki MV22,17,2024-08-03,Patient data security
O00327,A0071,RetailCo11,retail,P0003,Meraki MR33,8,2023-06-11,POS security
O00328,A0046,ManufacturingCo6,manufacturing,P0008,Meraki MV22,24,2025-02-20,IoT sensor connectivity
O00329,A0001,HealthcareCo1,healthcare,P0005,Meraki MS120,33,2024-07-05,HIPAA compliance monitoring
O00330,A0093,GovernmentCo13,government,P0005,Meraki MS120,42,2025-04-13,City surveillance camera
O00331,A0039,EducationCo19,education,P0010,Meraki MT10,48,2025-03-05,Online testing infrastructure
O00332,A0003,HealthcareCo3,healthcare,P0006,Meraki MS225,43,2023-12-14,Remote telehealth setup
O00333,A0062,RetailCo2,retail,P0002,Meraki MX250,41,2024-02-07,Inventory system network
O00334,A0066,RetailCo6,retail,P0005,Meraki MS120,25,2023-06-22,Inventory system network
O00335,A0075,RetailCo15,retail,P0005,Meraki MS120,12,2025-03-06,Customer analytics Wi-Fi
O00336,A0046,ManufacturingCo6,manufacturing,P0010,Meraki MT10,18,2023-09-23,IoT sensor connectivity
O00337,A0012,HealthcareCo12,healthcare,P0001,Meraki MX64,42,2025-03-23,Remote telehealth setup
O00338,A0018,HealthcareCo18,healthcare,P0005,Meraki MS120,41,2023-05-20,Patient data security
O00339,A0006,HealthcareCo6,healthcare,P0005,Meraki MS120,13,2025-04-27,HIPAA compliance monitoring
O00340,A0012,HealthcareCo12,healthcare,P0005,Meraki MS120,32,2023-09-05,HIPAA compliance monitoring
O00341,A0047,ManufacturingCo7,manufacturing,P0007,Meraki MV12,5,2023-11-14,Safety camera installation
O00342,A0016,HealthcareCo16,healthcare,P0002,Meraki MX250,43,2023-12-28,Medical imaging storage
O00343,A0077,RetailCo17,retail,P0004,Meraki MR36,24,2024-02-21,POS security
O00344,A0084,GovernmentCo4,government,P0008,Meraki MV22,4,2024-08-27,City surveillance camera
O00345,A0100,GovernmentCo20,government,P0003,Meraki MR33,18,2025-02-10,City surveillance camera
O00346,A0083,GovernmentCo3,government,P0008,Meraki MV22,14,2023-07-01,City surveillance camera
O00347,A0008,HealthcareCo8,healthcare,P0004,Meraki MR36,9,2024-05-24,Remote telehealth setup
O00348,A0028,EducationCo8,education,P0007,Meraki MV12,42,2024-01-21,Online testing infrastructure
O00349,A0003,HealthcareCo3,healthcare,P0003,Meraki MR33,8,2023-05-04,HIPAA compliance monitoring
O00350,A0068,RetailCo8,retail,P0002,Meraki MX250,41,2024-08-29,POS security
O00351,A0005,HealthcareCo5,healthcare,P0006,Meraki MS225,7,2025-03-09,HIPAA compliance monitoring
O00352,A0046,ManufacturingCo6,manufacturing,P0001,Meraki MX64,23,2024-11-20,Safety camera installation
O00353,A0052,ManufacturingCo12,manufacturing,P0003,Meraki MR33,17,2024-06-03,Factory floor monitoring
O00354,A0055,ManufacturingCo15,manufacturing,P0007,Meraki MV12,10,2023-06-02,IoT sensor connectivity
O00355,A0002,HealthcareCo2,healthcare,P0003,Meraki MR33,13,2024-03-12,Remote telehealth setup
O00356,A0009,HealthcareCo9,healthcare,P0010,Meraki MT10,32,2024-01-08,Medical imaging storage
O00357,A0070,RetailCo10,retail,P0005,Meraki MS120,28,2024-10-29,In-store digital signage
O00358,A0009,HealthcareCo9,healthcare,P0003,Meraki MR33,10,2024-11-24,Patient data security
O00359,A0059,ManufacturingCo19,manufacturing,P0003,Meraki MR33,31,2024-03-07,Factory floor monitoring
O00360,A0017,HealthcareCo17,healthcare,P0005,Meraki MS120,5,2024-11-16,HIPAA compliance monitoring
O00361,A0046,ManufacturingCo6,manufacturing,P0009,Meraki MV72,14,2023-05-11,Supply chain tracking
O00362,A0038,EducationCo18,education,P0009,Meraki MV72,49,2024-08-25,Student device management
O00363,A0010,HealthcareCo10,healthcare,P0007,Meraki MV12,25,2024-02-03,Medical imaging storage
O00364,A0084,GovernmentCo4,government,P0004,Meraki MR36,6,2024-06-19,Emergency response network
O00365,A0100,GovernmentCo20,government,P0005,Meraki MS120,14,2025-03-22,City surveillance camera
O00366,A0092,GovernmentCo12,government,P0004,Meraki MR36,39,2024-10-05,Secure inter-agency link
O00367,A0073,RetailCo13,retail,P0003,Meraki MR33,28,2024-05-13,Customer analytics Wi-Fi
O00368,A0016,HealthcareCo16,healthcare,P0008,Meraki MV22,42,2023-06-18,Medical imaging storage
O00369,A0006,HealthcareCo6,healthcare,P0006,Meraki MS225,10,2024-09-09,HIPAA compliance monitoring
O00370,A0083,GovernmentCo3,government,P0007,Meraki MV12,2,2024-11-12,City surveillance camera
O00371,A0069,RetailCo9,retail,P0007,Meraki MV12,15,2023-06-13,In-store digital signage
O00372,A0091,GovernmentCo11,government,P0005,Meraki MS120,21,2025-01-28,Emergency response network
O00373,A0100,GovernmentCo20,government,P0001,Meraki MX64,14,2024-02-17,Emergency response network
O00374,A0088,GovernmentCo8,government,P0004,Meraki MR36,8,2023-08-06,Secure inter-agency link
O00375,A0037,EducationCo17,education,P0010,Meraki MT10,41,2025-05-01,Student device management
O00376,A0063,RetailCo3,retail,P0002,Meraki MX250,40,2024-09-01,Customer analytics Wi-Fi
O00377,A0009,HealthcareCo9,healthcare,P0002,Meraki MX250,13,2023-08-18,Patient data security
O00378,A0073,RetailCo13,retail,P0010,Meraki MT10,22,2025-02-27,Customer analytics Wi-Fi
O00379,A0034,EducationCo14,education,P0009,Meraki MV72,8,2024-11-20,Campus wireless expansion
O00380,A0093,GovernmentCo13,government,P0002,Meraki MX250,20,2024-01-11,Public Wi-Fi rollout
O00381,A0047,ManufacturingCo7,manufacturing,P0005,Meraki MS120,32,2023-10-06,IoT sensor connectivity
O00382,A0011,HealthcareCo11,healthcare,P0005,Meraki MS120,36,2024-03-24,Patient data security
O00383,A0015,HealthcareCo15,healthcare,P0009,Meraki MV72,34,2023-09-17,Patient data security
O00384,A0018,HealthcareCo18,healthcare,P0010,Meraki MT10,34,2023-10-29,Remote telehealth setup
O00385,A0073,RetailCo13,retail,P0010,Meraki MT10,22,2023-07-30,POS security
O00386,A0009,HealthcareCo9,healthcare,P0005,Meraki MS120,27,2024-10-11,Remote telehealth setup
O00387,A0019,HealthcareCo19,healthcare,P0006,Meraki MS225,23,2024-07-10,HIPAA compliance monitoring
O00388,A0060,ManufacturingCo20,manufacturing,P0004,Meraki MR36,48,2024-08-16,Factory floor monitoring
O00389,A0072,RetailCo12,retail,P0010,Meraki MT10,47,2024-06-22,Customer analytics Wi-Fi
O00390,A0052,ManufacturingCo12,manufacturing,P0007,Meraki MV12,16,2023-11-25,Factory floor monitoring
O00391,A0051,ManufacturingCo11,manufacturing,P0006,Meraki MS225,35,2023-08-04,Safety camera installation
O00392,A0008,HealthcareCo8,healthcare,P0001,Meraki MX64,45,2024-05-19,HIPAA compliance monitoring
O00393,A0069,RetailCo9,retail,P0005,Meraki MS120,27,2024-05-17,In-store digital signage
O00394,A0099,GovernmentCo19,government,P0010,Meraki MT10,7,2025-01-15,Secure inter-agency link
O00395,A0049,ManufacturingCo9,manufacturing,P0009,Meraki MV72,19,2023-10-04,Factory floor monitoring
O00396,A0050,ManufacturingCo10,manufacturing,P0002,Meraki MX250,38,2024-02-14,IoT sensor connectivity
O00397,A0059,ManufacturingCo19,manufacturing,P0010,Meraki MT10,38,2024-02-13,Safety camera installation
O00398,A0010,HealthcareCo10,healthcare,P0001,Meraki MX64,24,2024-12-12,Remote telehealth setup
O00399,A0100,GovernmentCo20,government,P0002,Meraki MX250,3,2023-09-29,Secure inter-agency link
O00400,A0057,ManufacturingCo17,manufacturing,P0004,Meraki MR36,7,2024-01-24,Factory floor monitoring
O00401,A0025,EducationCo5,education,P0006,Meraki MS225,9,2024-08-18,Student device management
O00402,A0100,GovernmentCo20,government,P0002,Meraki MX250,35,2023-09-23,City surveillance camera
O00403,A0066,RetailCo6,retail,P0003,Meraki MR33,41,2023-06-18,POS security
O00404,A0028,EducationCo8,education,P0008,Meraki MV22,33,2025-03-16,Student device management
O00405,A0087,GovernmentCo7,government,P0002,Meraki MX250,45,2023-09-03,City surveillance camera
O00406,A0019,HealthcareCo19,healthcare,P0010,Meraki MT10,34,2024-12-04,HIPAA compliance monitoring
O00407,A0083,GovernmentCo3,government,P0005,Meraki MS120,15,2024-04-20,Secure inter-agency link
O00408,A0027,EducationCo7,education,P0002,Meraki MX250,10,2025-02-10,Lecture hall streaming
O00409,A0093,GovernmentCo13,government,P0002,Meraki MX250,24,2023-07-12,Public Wi-Fi rollout
O00410,A0058,ManufacturingCo18,manufacturing,P0002,Meraki MX250,20,2024-05-24,Factory floor monitoring
O00411,A0067,RetailCo7,retail,P0008,Meraki MV22,20,2023-12-17,Inventory system network
O00412,A0052,ManufacturingCo12,manufacturing,P0005,Meraki MS120,29,2024-10-11,IoT sensor connectivity
O00413,A0013,HealthcareCo13,healthcare,P0007,Meraki MV12,11,2024-09-15,HIPAA compliance monitoring
O00414,A0032,EducationCo12,education,P0006,Meraki MS225,22,2024-05-19,Campus wireless expansion
O00415,A0077,RetailCo17,retail,P0005,Meraki MS120,2,2024-06-16,Inventory system network
O00416,A0056,ManufacturingCo16,manufacturing,P0005,Meraki MS120,4,2024-06-02,Supply chain tracking
O00417,A0072,RetailCo12,retail,P0007,Meraki MV12,12,2024-02-18,Customer analytics Wi-Fi
O00418,A0072,RetailCo12,retail,P0001,Meraki MX64,33,2024-12-14,POS security
O00419,A0066,RetailCo6,retail,P0005,Meraki MS120,8,2023-05-24,Inventory system network
O00420,A0003,HealthcareCo3,healthcare,P0004,Meraki MR36,7,2023-10-09,Remote telehealth setup
O00421,A0051,ManufacturingCo11,manufacturing,P0010,Meraki MT10,30,2023-11-22,IoT sensor connectivity
O00422,A0089,GovernmentCo9,government,P0005,Meraki MS120,5,2023-11-19,Secure inter-agency link
O00423,A0068,RetailCo8,retail,P0006,Meraki MS225,17,2024-11-18,Inventory system network
O00424,A0005,HealthcareCo5,healthcare,P0008,Meraki MV22,8,2023-08-19,Medical imaging storage
O00425,A0089,GovernmentCo9,government,P0010,Meraki MT10,30,2024-09-15,City surveillance camera
O00426,A0064,RetailCo4,retail,P0005,Meraki MS120,19,2023-12-08,In-store digital signage
O00427,A0082,GovernmentCo2,government,P0001,Meraki MX64,49,2025-04-12,Public Wi-Fi rollout
O00428,A0060,ManufacturingCo20,manufacturing,P0005,Meraki MS120,32,2024-01-09,Supply chain tracking
O00429,A0056,ManufacturingCo16,manufacturing,P0004,Meraki MR36,23,2023-06-29,Safety camera installation
O00430,A0098,GovernmentCo18,government,P0006,Meraki MS225,41,2024-08-02,Secure inter-agency link
O00431,A0078,RetailCo18,retail,P0003,Meraki MR33,8,2024-09-06,POS security
O00432,A0049,ManufacturingCo9,manufacturing,P0010,Meraki MT10,46,2023-08-19,Supply chain tracking
O00433,A0090,GovernmentCo10,government,P0002,Meraki MX250,30,2023-12-25,Public Wi-Fi rollout
O00434,A0045,ManufacturingCo5,manufacturing,P0004,Meraki MR36,38,2023-05-21,IoT sensor connectivity
O00435,A0092,GovernmentCo12,government,P0007,Meraki MV12,35,2023-08-16,Secure inter-agency link
O00436,A0040,EducationCo20,education,P0009,Meraki MV72,50,2024-08-02,Online testing infrastructure
O00437,A0026,EducationCo6,education,P0008,Meraki MV22,43,2023-09-08,Online testing infrastructure
O00438,A0067,RetailCo7,retail,P0009,Meraki MV72,41,2023-08-22,Inventory system network
O00439,A0025,EducationCo5,education,P0008,Meraki MV22,10,2025-04-23,Campus wireless expansion
O00440,A0026,EducationCo6,education,P0002,Meraki MX250,18,2024-08-07,Lecture hall streaming
O00441,A0068,RetailCo8,retail,P0004,Meraki MR36,22,2023-12-02,In-store digital signage
O00442,A0043,ManufacturingCo3,manufacturing,P0002,Meraki MX250,44,2024-09-10,Factory floor monitoring
O00443,A0002,HealthcareCo2,healthcare,P0002,Meraki MX250,48,2023-10-01,Patient data security
O00444,A0062,RetailCo2,retail,P0010,Meraki MT10,11,2023-05-17,POS security
O00445,A0018,HealthcareCo18,healthcare,P0007,Meraki MV12,7,2024-08-09,Remote telehealth setup
O00446,A0084,GovernmentCo4,government,P0001,Meraki MX64,9,2025-01-03,Secure inter-agency link
O00447,A0017,HealthcareCo17,healthcare,P0001,Meraki MX64,34,2025-03-07,Medical imaging storage
O00448,A0006,HealthcareCo6,healthcare,P0006,Meraki MS225,9,2023-06-16,HIPAA compliance monitoring
O00449,A0005,HealthcareCo5,healthcare,P0006,Meraki MS225,29,2025-02-04,Remote telehealth setup
O00450,A0062,RetailCo2,retail,P0009,Meraki MV72,14,2025-03-21,POS security
O00451,A0061,RetailCo1,retail,P0001,Meraki MX64,12,2024-01-17,POS security
O00452,A0024,EducationCo4,education,P0001,Meraki MX64,31,2023-12-27,Student device management
O00453,A0064,RetailCo4,retail,P0003,Meraki MR33,35,2023-09-14,POS security
O00454,A0044,ManufacturingCo4,manufacturing,P0007,Meraki MV12,1,2024-01-24,Supply chain tracking
O00455,A0066,RetailCo6,retail,P0005,Meraki MS120,23,2025-02-26,Inventory system network
O00456,A0010,HealthcareCo10,healthcare,P0010,Meraki MT10,41,2024-09-09,Patient data security
O00457,A0095,GovernmentCo15,government,P0007,Meraki MV12,16,2025-04-28,City surveillance camera
O00458,A0069,RetailCo9,retail,P0010,Meraki MT10,12,2024-02-29,POS security
O00459,A0076,RetailCo16,retail,P0002,Meraki MX250,23,2023-12-24,In-store digital signage
O00460,A0015,HealthcareCo15,healthcare,P0008,Meraki MV22,22,2023-11-22,HIPAA compliance monitoring
O00461,A0011,HealthcareCo11,healthcare,P0008,Meraki MV22,4,2024-06-28,HIPAA compliance monitoring
O00462,A0086,GovernmentCo6,government,P0005,Meraki MS120,21,2024-05-18,Emergency response network
O00463,A0048,ManufacturingCo8,manufacturing,P0003,Meraki MR33,8,2023-08-15,IoT sensor connectivity
O00464,A0019,HealthcareCo19,healthcare,P0002,Meraki MX250,19,2024-09-24,Medical imaging storage
O00465,A0041,ManufacturingCo1,manufacturing,P0001,Meraki MX64,33,2024-05-21,Supply chain tracking
O00466,A0068,RetailCo8,retail,P0008,Meraki MV22,31,2023-08-10,POS security
O00467,A0014,HealthcareCo14,healthcare,P0004,Meraki MR36,27,2025-03-22,Remote telehealth setup
O00468,A0014,HealthcareCo14,healthcare,P0006,Meraki MS225,18,2024-10-04,HIPAA compliance monitoring
O00469,A0044,ManufacturingCo4,manufacturing,P0009,Meraki MV72,7,2023-12-08,Safety camera installation
O00470,A0063,RetailCo3,retail,P0010,Meraki MT10,31,2024-09-06,Inventory system network
O00471,A0019,HealthcareCo19,healthcare,P0004,Meraki MR36,9,2023-08-10,Medical imaging storage
O00472,A0022,EducationCo2,education,P0009,Meraki MV72,8,2025-01-29,Campus wireless expansion
O00473,A0079,RetailCo19,retail,P0007,Meraki MV12,6,2024-11-05,Inventory system network
O00474,A0020,HealthcareCo20,healthcare,P0005,Meraki MS120,47,2023-05-29,Remote telehealth setup
O00475,A0040,EducationCo20,education,P0004,Meraki MR36,9,2023-08-19,Student device management
O00476,A0077,RetailCo17,retail,P0003,Meraki MR33,34,2025-03-13,Inventory system network
O00477,A0022,EducationCo2,education,P0005,Meraki MS120,16,2025-02-04,Online testing infrastructure
O00478,A0047,ManufacturingCo7,manufacturing,P0004,Meraki MR36,41,2024-08-23,IoT sensor connectivity
O00479,A0027,EducationCo7,education,P0006,Meraki MS225,5,2024-04-05,Campus wireless expansion
